Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
1378,0.0,0,0.29,0,1.0,4,6,1,0.38,0,0.5299539,0,1
1379,1.0,0,0.21,0,0.0,1,1,0,0.35,0,0.9153846,0,1
1380,0.0,0,0.14,0,1.0,2,6,0,0.16,1,0.8,0,0
1381,0.0,0,0.2,0,1.0,2,6,0,0.31,0,0.74380165,0,1
1382,0.0,0,0.27,0,1.0,2,5,0,0.36,0,0.46153846,0,1
1383,0.0,0,0.31,1,0.0,2,5,0,0.31,0,0.86206895,0,1
1384,0.0,0,0.21,0,0.0,2,1,0,0.45,1,0.65789473,0,0
1385,1.0,0,0.38,0,0.0,2,1,0,0.39,0,0.57471263,0,1
1386,0.0,0,0.07,0,0.0,3,6,0,0.2,1,0.8,0,0
1387,0.0,0,0.23,0,1.0,2,4,0,0.24,0,0.67164177,0,1
1388,1.0,0,0.45,0,1.0,2,2,0,0.45,0,0.7222222,0,1
1389,0.0,0,0.26,0,0.0,1,1,0,0.61,0,0.8888889,0,1
1390,0.0,0,0.18,0,0.0,2,1,0,0.27,0,0.885,0,1
1391,0.0,0,0.24,0,1.0,4,3,0,0.55,0,0.5106383,0,1
1392,1.0,0,0.29,0,0.0,2,3,0,0.32,0,0.92913383,0,1
1393,0.0,0,0.09,0,0.0,1,1,0,0.17,0,0.8888889,0,1
1394,0.0,0,0.35,0,1.0,1,3,0,0.47,1,0.8035714,0,0
1395,0.0,0,0.14,1,1.0,1,1,0,0.14,0,0.5925926,0,1
1396,1.0,0,0.28,0,0.0,2,1,0,0.38,0,0.85,0,1
1397,0.0,0,0.23,1,1.0,2,1,0,0.31,0,0.7621951,0,1
1398,1.0,0,0.29,0,1.0,1,1,0,0.53,0,0.5925926,0,1
1399,0.0,0,0.17,0,0.0,1,1,0,0.26,0,0.7076923,0,1
1400,0.0,0,0.2,0,1.0,1,3,0,0.2,0,0.7659575,0,1
1401,0.0,0,0.16,1,0.0,2,1,0,0.33,0,0.8,0,1
1402,0.0,0,0.13,1,0.0,2,1,0,0.2,0,0.54744524,0,1
1403,0.0,0,0.28,0,1.0,1,3,1,0.52,0,0.6896552,0,1
1404,1.0,0,0.15,0,0.0,2,1,0,0.33,0,0.41791046,0,1
1405,1.0,0,0.1,0,0.0,2,2,0,0.19,0,0.3880597,0,1
1406,1.0,0,0.253,0,1.0,2,1,0,0.294,0,0.9019608,0,1
1407,0.0,0,0.29299998,0,0.0,2,1,0,0.29299998,1,0.8484849,0,0
1408,1.0,0,0.33099997,0,0.0,1,2,0,0.337,0,0.35211268,0,1
1409,0.0,0,0.131,0,1.0,1,2,0,0.201,0,0.30769232,0,1
1410,0.0,0,0.188,0,0.0,1,2,0,0.264,0,0.33898306,0,1
1411,0.0,0,0.2522,0,0.0,2,2,0,0.27969998,0,0.8852459,0,1
1412,0.0,0,0.31,0,0.0,1,1,0,0.44,0,0.800905,0,1
1413,0.0,0,0.1891,0,1.0,1,1,0,0.2673,0,0.8,0,1
1414,0.0,0,0.38,0,0.0,2,1,0,0.41,0,0.7236842,0,1
1415,0.0,0,0.2143,0,1.0,1,1,0,0.28440002,0,0.3381295,0,1
1416,1.0,0,0.29,0,0.0,2,2,0,0.3,0,0.2,0,1
1417,1.0,0,0.15,0,0.0,2,6,0,0.27,0,0.33333334,0,1
1418,0.0,0,0.32189998,0,0.0,2,6,1,0.3327,0,0.76875,0,1
1419,0.0,0,0.2914,0,1.0,2,1,0,0.3073,0,0.8,0,1
1420,0.0,0,0.249,0,1.0,2,6,0,0.3661,0,0.9,0,1
1421,1.0,0,0.42610002,0,0.0,1,6,0,0.4391,0,0.7982456,0,1
1422,1.0,0,0.12,0,0.0,2,3,1,0.12,1,0.79545456,0,0
1423,0.0,0,0.32,0,1.0,1,2,0,0.36,0,0.7567568,0,1
1424,0.0,0,0.13,0,1.0,1,5,1,0.41,1,0.8,0,0
1425,0.0,0,0.27,0,0.0,1,1,0,0.33,0,0.4,0,1
1426,0.0,0,0.34,1,1.0,2,1,0,0.38,0,0.4878049,0,1
1427,0.0,0,0.32,0,0.0,2,1,0,0.32,0,0.6,0,1
1428,0.0,0,0.24,1,0.0,2,6,1,0.32,1,0.9028571,0,0
1429,1.0,0,0.262,0,0.0,2,2,0,0.365,0,0.6181818,0,1
1430,0.0,0,0.25,0,1.0,1,2,0,0.28,0,0.67118645,0,1
1431,0.0,0,0.19,0,1.0,1,2,0,0.35,0,0.5194805,0,1
1432,0.0,0,0.083000004,0,1.0,1,1,0,0.231,0,0.17910448,0,1
1433,0.0,0,0.29,0,1.0,2,1,0,0.31,0,0.53636366,0,1
1434,1.0,0,0.074,0,1.0,1,1,0,0.11399999,0,0.5449591,0,1
1435,0.0,0,0.29799998,0,1.0,1,2,0,0.3,0,0.48958334,0,1
1436,0.0,0,0.276,1,0.0,2,1,0,0.287,0,0.6896552,0,1
1437,0.0,0,0.32,0,1.0,2,1,0,0.43,0,0.85714287,0,1
1438,0.0,0,0.25,0,1.0,2,1,0,0.35,0,0.8901099,0,1
1439,1.0,0,0.32,0,0.0,2,1,0,0.33,0,0.80864197,0,1
1440,0.0,0,0.34,0,1.0,2,2,0,0.42,0,0.864,0,1
1441,0.0,0,0.32,0,0.0,2,1,0,0.5,0,1.0,0,1
1442,0.0,0,0.24,0,0.0,1,1,0,0.4,0,1.0,0,1
1443,0.0,0,0.37,0,0.0,2,2,0,0.38,0,0.73255813,0,1
1444,1.0,0,0.32,0,0.0,2,1,0,0.33,0,0.8014184,0,1
1445,1.0,0,0.21,0,0.0,2,1,0,0.22,0,0.9015151,0,1
1446,0.0,0,0.33,0,1.0,1,2,1,0.38,0,0.65,0,1
1447,0.0,0,0.33,0,1.0,2,1,0,0.38,0,0.59183675,0,1
1448,0.0,0,0.33,0,1.0,1,1,0,0.38,0,0.8,0,1
1449,0.0,0,0.33,0,0.0,4,5,0,0.38,0,0.78918916,0,1
1450,1.0,0,0.28,0,1.0,2,1,0,0.38,0,0.8,0,1
1451,0.0,0,0.33,1,1.0,1,2,0,0.38,0,0.375,0,1
1452,0.0,0,0.33,0,1.0,1,3,0,0.38,1,0.41666666,0,0
1453,0.0,1,0.33,0,1.0,2,3,0,0.38,0,0.76,0,1
1454,0.0,0,0.33,0,1.0,1,2,0,0.38,0,0.7733333,0,1
1455,0.0,0,0.2,0,1.0,2,1,0,0.23,0,0.7692308,0,1
1456,0.0,0,0.26,0,1.0,2,1,0,0.26,0,0.36666667,0,1
1457,1.0,0,0.15,0,1.0,2,1,0,0.15,0,0.6315789,0,1
1458,0.0,0,0.14,0,1.0,1,1,0,0.17,0,0.4893617,0,1
1459,0.0,0,0.28,0,1.0,1,1,0,0.28,0,0.43681318,0,1
1460,1.0,0,0.3,0,0.0,2,1,0,0.3,1,0.8685714,0,0
1461,1.0,0,0.22,0,0.0,1,1,0,0.3,0,0.63380283,0,1
1462,0.0,0,0.16,0,0.0,1,1,0,0.17,0,0.7692308,0,1
1463,0.0,0,0.21,0,0.0,2,1,0,0.38,0,0.8,0,1
1464,0.0,0,0.31,0,1.0,2,6,0,0.37,1,0.8196721,0,0
1465,0.0,0,0.28,0,0.0,2,1,0,0.35,0,0.76551723,0,1
1466,0.0,0,0.23,0,1.0,1,1,0,0.577,0,0.7916667,0,1
1467,0.0,0,0.25,0,0.0,1,1,0,0.37,0,0.8748481,0,1
1468,0.0,0,0.28,1,1.0,1,6,0,0.367,0,0.8,0,1
1469,0.0,0,0.26,0,1.0,1,1,0,0.48700002,0,0.74183977,0,1
1470,0.0,0,0.22,0,1.0,1,1,1,0.39900002,0,0.36153847,0,1
1471,0.0,0,0.27,0,1.0,2,1,0,0.36200002,0,0.86778396,0,1
1472,0.0,0,0.19600001,0,1.0,1,1,0,0.42,0,0.74054056,0,1
1473,0.0,0,0.185,0,1.0,2,1,0,0.431,0,0.6666667,0,1
1474,0.0,0,0.33,0,1.0,1,1,0,0.36,0,0.49142858,0,1
1475,0.0,0,0.26,0,0.0,2,5,0,0.37,0,0.9285714,0,1
1476,1.0,0,0.32,0,0.0,2,1,0,0.34,0,0.76521736,0,1
1477,0.0,0,0.33,0,0.0,2,1,0,0.3,0,0.9235669,0,1
1478,1.0,0,0.33,0,0.0,1,3,0,0.38,0,0.5405405,0,1
1479,1.0,0,0.3,0,1.0,2,5,0,0.38,0,0.73714286,0,1
1480,0.0,0,0.31,0,0.0,2,5,0,0.32,0,0.7894737,0,1
1481,0.0,0,0.25,0,1.0,2,1,0,0.25,0,0.73170733,0,1
1482,1.0,1,0.27,0,0.0,2,1,0,0.27,0,0.7515528,0,1
1483,0.0,0,0.12,0,0.0,2,6,0,0.4,0,0.57894737,0,1
1484,0.0,0,0.24,0,1.0,2,5,0,0.36,0,0.79850745,0,1
1485,1.0,0,0.22,0,1.0,2,5,0,0.32,0,0.8926829,0,1
1486,0.0,0,0.31,0,0.0,2,1,0,0.38,0,0.74814814,0,1
1487,0.0,0,0.27,0,1.0,2,6,0,0.27,0,0.84705883,0,1
1488,0.0,0,0.3,0,1.0,1,2,0,0.3,0,0.6007752,0,1
1489,1.0,0,0.31,0,0.0,2,1,0,0.33,0,0.77300614,0,1
1490,0.0,0,0.25,0,1.0,2,1,0,0.28,0,0.8,0,1
1491,0.0,0,0.28,0,1.0,2,5,0,0.29,0,0.9,0,1
1492,0.0,0,0.29,0,1.0,1,1,0,0.32,0,0.48969072,0,1
1493,0.0,1,0.21,0,1.0,2,5,0,0.31,0,0.7887324,0,1
1494,1.0,0,0.23,0,0.0,1,1,0,0.39,0,0.7468355,0,1
1495,0.0,0,0.2699,1,1.0,2,5,1,0.3204,0,0.75102043,0,1
1496,0.0,0,0.2583,1,1.0,2,2,0,0.3669,0,0.70289856,0,1
1497,0.0,0,0.2039,1,1.0,2,1,0,0.4099,0,0.7434211,0,1
1498,0.0,0,0.22,0,1.0,2,6,0,0.26,0,0.9459459,0,1
1499,0.0,1,0.27,0,0.0,2,1,0,0.39,0,0.792,0,1
1500,1.0,1,0.027999999,0,0.0,2,2,0,0.1062,0,0.5970149,0,1
1501,0.0,0,0.31,0,1.0,2,2,0,0.32,0,0.8031496,0,1
1502,0.0,0,0.36,0,1.0,1,1,0,0.36,0,0.47619048,0,1
1503,0.0,1,0.29,0,1.0,2,6,0,0.38,0,0.9,0,1
1504,0.0,0,0.24,1,1.0,2,5,0,0.28,0,0.7774648,0,1
1505,0.0,0,0.28,0,1.0,2,5,0,0.38,0,0.8,0,1
1506,1.0,0,0.26,1,0.0,2,5,0,0.31,1,0.7056604,0,0
1507,0.0,0,0.3,0,0.0,2,1,0,0.35,0,0.8974359,0,1
1508,1.0,0,0.14,1,1.0,3,4,0,0.16,0,0.41666666,0,1
1509,0.0,0,0.32,0,0.0,2,1,0,0.33,0,0.6533333,0,1
1510,0.0,0,0.27,0,0.0,2,6,1,0.39,1,0.8962264,0,0
1511,0.0,0,0.21,0,1.0,1,1,0,0.26,0,0.4857143,0,1
1512,0.0,0,0.28,0,1.0,2,2,0,0.36,0,0.7419355,0,1
1513,0.0,0,0.29,0,1.0,2,1,0,0.34,0,0.7695652,0,1
1514,0.0,0,0.28,0,1.0,1,1,1,0.36,0,0.6788991,0,1
1515,0.0,0,0.25,0,0.0,2,1,0,0.33,0,0.504,0,1
1516,0.0,0,0.28,0,1.0,1,3,1,0.36,0,0.74725276,0,1
1517,0.0,0,0.36,0,1.0,2,1,0,0.37,0,0.7355372,0,1
1518,0.0,0,0.15,0,1.0,2,1,0,0.22,0,0.79310346,0,1
1519,0.0,0,0.26,0,1.0,1,2,0,0.34,0,0.78527606,0,1
1520,0.0,0,0.25,0,1.0,1,1,0,0.34,0,0.72289157,0,1
1521,0.0,0,0.31,0,1.0,2,5,0,0.4,0,0.9206349,0,1
1522,0.0,0,0.06,1,1.0,1,1,0,0.1,0,0.51232874,0,1
1523,0.0,0,0.29,0,0.0,2,1,0,0.4,0,0.91525424,0,1
1524,0.0,0,0.28,0,1.0,1,1,0,0.28,0,0.5283019,0,1
1525,0.0,0,0.29,0,1.0,2,1,1,0.36,0,0.88617885,0,1
1526,1.0,1,0.34,0,0.0,2,1,0,0.39,0,0.9144385,0,1
1527,0.0,0,0.17,0,0.0,1,3,0,0.22,0,0.67906976,0,1
1528,0.0,0,0.22,0,0.0,2,1,0,0.36,0,0.8117647,0,1
1529,0.0,0,0.23,0,1.0,1,1,0,0.34,0,0.91612905,0,1
1530,0.0,0,0.24,0,0.0,2,1,0,0.32,0,0.8,0,1
1531,0.0,0,0.36,0,1.0,1,2,1,0.39,0,0.8,0,1
1532,1.0,0,0.29,0,0.0,2,1,0,0.31,1,0.295858,0,0
1533,0.0,0,0.3,0,1.0,1,1,0,0.37,0,0.77828056,0,1
1534,0.0,0,0.34,0,1.0,1,1,0,0.42,0,0.86341465,0,1
1535,0.0,1,0.21,0,1.0,2,6,1,0.27,0,0.90225565,0,1
1536,0.0,0,0.29,0,0.0,1,1,0,0.37,0,0.9300699,0,1
1537,1.0,0,0.23,0,0.0,2,1,0,0.32,0,0.7714286,0,1
1538,0.0,1,0.27,1,0.0,2,1,0,0.29,0,0.9027027,0,1
1539,0.0,0,0.24,0,1.0,2,2,0,0.37,0,0.8901099,0,1
1540,1.0,0,0.33,0,0.0,2,6,0,0.36,0,0.60169494,0,1
1541,0.0,0,0.24,0,1.0,1,1,1,0.36,0,0.7659575,0,1
1542,0.0,0,0.16,0,1.0,2,6,0,0.33,0,0.8021978,0,1
1543,0.0,0,0.29,1,0.0,1,1,0,0.29,1,0.68877554,0,0
1544,0.0,0,0.26,0,1.0,2,4,0,0.26,1,0.69226295,0,0
1545,0.0,1,0.21,0,1.0,2,2,0,0.29,0,0.8666667,0,1
1546,0.0,0,0.14,0,1.0,1,1,0,0.32,0,0.5466667,0,1
1547,0.0,0,0.17,0,1.0,1,1,0,0.21,0,0.6010929,0,1
1548,1.0,0,0.19,0,0.0,1,1,0,0.32,0,0.7761194,0,1
1549,0.0,0,0.24,0,1.0,1,1,0,0.29,0,0.75609756,0,1
1550,0.0,0,0.32,0,0.0,2,1,0,0.36,0,0.8703704,0,1
1551,0.0,0,0.31,0,1.0,1,1,0,0.36,0,0.78571427,0,1
1552,0.0,0,0.22,0,0.0,2,1,0,0.22,0,0.67701864,0,1
1553,0.0,0,0.25,0,1.0,1,1,0,0.25,0,0.7132867,0,1
1554,0.0,0,0.24,0,0.0,2,1,0,0.35,0,0.76666665,0,1
1555,0.0,0,0.21,0,0.0,2,2,0,0.26,0,0.8,0,1
1556,0.0,0,0.25,1,0.0,2,2,0,0.33,0,0.6925926,0,1
1557,0.0,0,0.26,0,1.0,2,5,1,0.31,0,0.9391892,0,1
1558,0.0,0,0.24,0,1.0,1,2,0,0.34,0,0.5154639,0,1
1559,1.0,0,0.22,0,1.0,1,5,0,0.3,0,0.47826087,0,1
1560,0.0,0,0.28,0,1.0,1,1,0,0.33,0,0.54,0,1
1561,0.0,0,0.34,0,1.0,1,1,0,0.39,0,0.8852459,0,1
1562,0.0,0,0.25,0,0.0,2,5,1,0.36,0,0.8689655,0,1
1563,1.0,0,0.27,0,1.0,1,1,0,0.28,0,0.72727275,0,1
1564,1.0,0,0.22,0,0.0,2,1,0,0.26,0,0.8974359,0,1
1565,1.0,1,0.29,0,0.0,2,1,1,0.35,0,0.92086333,0,1
1566,0.0,0,0.29,0,1.0,2,5,0,0.29,0,0.6242775,0,1
1567,0.0,0,0.33,0,1.0,2,2,0,0.34,0,0.7777778,0,1
1568,0.0,0,0.29,0,1.0,2,5,0,0.3,0,0.76836157,0,1
1569,1.0,0,0.24,0,0.0,2,2,0,0.25,0,0.26666668,0,1
1570,0.0,0,0.28,0,1.0,1,1,0,0.28,0,0.7627119,0,1
1571,0.0,0,0.28,0,0.0,2,2,0,0.36,0,0.94949496,0,1
1572,0.0,0,0.3,0,0.0,2,2,1,0.35,0,0.89915967,0,1
1573,0.0,0,0.29,0,1.0,1,1,0,0.31,0,0.7326733,0,1
1574,0.0,0,0.24,0,1.0,1,3,1,0.26,0,0.65891474,0,1
1575,0.0,0,0.24,0,1.0,2,1,0,0.27,0,0.95098037,0,1
1576,0.0,1,0.18,0,1.0,1,1,0,0.32,0,0.64356434,0,1
1577,0.0,0,0.28,0,0.0,2,2,0,0.31,0,0.74712646,0,1
1578,0.0,0,0.31,0,1.0,1,1,0,0.38,0,0.8816568,0,1
1579,0.0,0,0.27,0,1.0,2,1,0,0.27,0,0.74285716,0,1
1580,0.0,0,0.22,0,1.0,2,3,0,0.27,0,0.8943662,0,1
1581,0.0,0,0.16,1,0.0,1,2,0,0.23,0,0.8648649,0,1
1582,0.0,0,0.3,0,1.0,1,1,0,0.33,0,0.8780488,0,1
1583,1.0,0,0.27,0,0.0,2,1,0,0.3,0,0.7394958,0,1
1584,0.0,0,0.33,0,1.0,2,1,0,0.37,0,0.6896552,0,1
1585,1.0,0,0.29,0,0.0,2,1,1,0.35,0,0.8918919,0,1
1586,0.0,0,0.29,0,1.0,2,1,0,0.3,0,0.7777778,0,1
1587,0.0,0,0.26,0,0.0,3,1,0,0.69,1,0.60747665,0,0
1588,0.0,0,0.2,1,1.0,2,1,0,0.24,0,0.51775146,0,1
1589,0.0,0,0.24,0,1.0,2,1,0,0.25,0,0.68,0,1
1590,1.0,0,0.26,0,0.0,2,1,0,0.27,0,0.7244898,0,1
1591,0.0,0,0.24,0,0.0,2,1,0,0.29,0,0.7794118,0,1
1592,0.0,0,0.22,0,1.0,2,1,0,0.34,0,0.8590909,0,1
1593,0.0,0,0.21,0,1.0,2,1,0,0.33,0,0.90909094,0,1
1594,1.0,0,0.41,0,0.0,2,1,0,0.5,0,0.77205884,0,1
1595,1.0,0,0.36,0,0.0,2,1,0,0.42,0,0.8677686,0,1
1596,0.0,0,0.25,0,1.0,2,1,0,0.32,0,0.892562,0,1
1597,0.0,0,0.44,0,1.0,1,1,0,0.44,0,0.4477612,0,1
1598,1.0,1,0.18,0,0.0,1,1,0,0.38,0,0.46,0,1
1599,1.0,0,0.16,0,0.0,2,2,0,0.34,0,0.51914895,0,1
1600,0.0,1,0.06,0,1.0,2,1,0,0.3,0,0.61421317,0,1
1601,1.0,1,0.24,0,0.0,2,6,0,0.39,0,0.74757284,0,1
1602,0.0,0,0.22,1,1.0,2,2,0,0.28,0,0.8,0,1
1603,1.0,0,0.31,0,0.0,2,1,0,0.32,0,0.79831934,0,1
1604,0.0,0,0.32,0,1.0,2,2,0,0.41,0,0.73362446,0,1
1605,0.0,0,0.35,0,1.0,2,2,0,0.47,0,0.65217394,0,1
1606,1.0,1,0.31,0,0.0,2,6,0,0.35,0,0.74757284,0,1
1607,0.0,0,0.21,0,1.0,2,6,0,0.32,0,0.8025751,0,1
1608,0.0,0,0.23,0,1.0,2,1,0,0.29,0,0.6363636,0,1
1609,1.0,1,0.27,0,0.0,2,1,0,0.32,0,0.77,0,1
1610,0.0,0,0.25,0,0.0,2,1,0,0.25,0,0.8016529,0,1
1611,0.0,0,0.26,1,1.0,1,1,0,0.34,0,0.7715736,0,1
1612,1.0,0,0.27,0,0.0,2,2,0,0.36,0,0.76,0,1
1613,0.0,0,0.21,0,0.0,2,6,0,0.33,0,0.7708333,0,1
1614,1.0,1,0.2,0,0.0,2,1,0,0.25,0,0.7894737,0,1
1615,1.0,0,0.24,0,0.0,2,1,0,0.25,0,0.59398496,0,1
1616,0.0,0,0.18,0,1.0,2,5,0,0.27,0,0.79298246,0,1
1617,0.0,0,0.23,0,0.0,2,5,0,0.25,0,0.7936508,0,1
1618,0.0,0,0.19,1,1.0,2,1,0,0.23,0,0.42105263,0,1
1619,0.0,0,0.16,0,0.0,2,1,0,0.19,0,0.625,0,1
1620,0.0,0,0.22,1,1.0,3,1,0,0.25,0,1.6,0,1
1621,0.0,0,0.24,0,0.0,2,1,0,0.26,0,0.73953485,0,1
1622,0.0,0,0.1,0,1.0,1,1,0,0.18,0,0.8115942,0,1
1623,1.0,0,0.25,0,1.0,1,1,0,0.34,0,0.8357143,0,1
1624,1.0,0,0.15,0,0.0,2,1,0,0.36,0,0.6764706,0,1
1625,1.0,0,0.24,0,0.0,2,2,0,0.26,0,0.8727273,0,1
1626,0.0,0,0.0,0,0.0,2,1,0,0.38,0,0.49714285,0,1
1627,0.0,0,0.26,0,1.0,1,1,0,0.4,0,0.64,0,1
1628,0.0,0,0.28,0,0.0,2,1,0,0.3,0,0.8148148,0,1
1629,0.0,0,0.13,1,1.0,1,1,0,0.22,0,0.7407407,0,1
1630,1.0,0,0.1,0,1.0,1,2,0,0.19,0,0.6962025,0,1
1631,1.0,0,0.32,0,0.0,2,4,0,0.39,0,0.8214286,0,1
1632,1.0,0,0.21,0,0.0,2,1,0,0.27,0,0.22988506,0,1
1633,1.0,0,0.25,0,0.0,2,1,0,0.36,0,0.8761062,0,1
1634,0.0,0,0.2,0,1.0,1,1,0,0.27,0,0.7354839,0,1
1635,0.0,0,0.25,0,0.0,2,1,0,0.33,0,0.9285714,0,1
1636,0.0,1,0.32,0,0.0,2,4,0,0.32,0,0.75,0,1
1637,0.0,0,0.26,0,1.0,1,1,1,0.4,0,0.65,0,1
1638,1.0,0,0.28,0,1.0,1,1,0,0.36,0,0.59322035,0,1
1639,0.0,0,0.27,0,1.0,1,1,0,0.31,0,0.6977612,0,1
1640,0.0,0,0.04,0,1.0,2,1,0,0.1,0,0.71428573,0,1
1641,0.0,0,0.08,0,0.0,1,3,0,0.27,0,0.7291667,0,1
1642,0.0,0,0.26,0,0.0,1,1,0,0.27,0,0.75151515,0,1
1643,0.0,0,0.27,0,0.0,2,1,0,0.37,0,0.74358976,0,1
1644,0.0,0,0.31,0,1.0,2,2,0,0.39,0,0.9461538,0,1
1645,0.0,0,0.25,1,1.0,1,1,0,0.32,0,0.6451613,0,1
1646,0.0,0,0.25,0,1.0,1,1,0,0.38,0,0.7865854,0,1
1647,0.0,0,0.29,0,1.0,1,1,0,0.37,0,0.71428573,0,1
1648,1.0,0,0.27,0,0.0,2,1,0,0.34,0,0.8,0,1
1649,0.0,0,0.33,0,1.0,1,1,0,0.39,0,0.752,0,1
1650,0.0,0,0.3,0,1.0,2,1,0,0.31,0,0.73109245,0,1
1651,0.0,0,0.26,0,1.0,2,1,0,0.35,0,0.8655462,0,1
1652,0.0,0,0.3,0,1.0,2,3,0,0.3,0,0.64705884,0,1
1653,1.0,0,0.26,0,0.0,2,1,0,0.27,0,0.88235295,0,1
1654,0.0,1,0.25,0,1.0,2,1,0,0.25,0,0.79041916,0,1
1655,0.0,0,0.23,0,1.0,1,2,0,0.37,0,0.8854962,0,1
1656,0.0,0,0.24,1,1.0,1,1,1,0.34,0,0.5244755,0,1
1657,0.0,0,0.3,0,1.0,2,2,0,0.36,0,0.89215684,0,1
1658,1.0,1,0.29,0,0.0,2,6,0,0.33,0,0.8333333,0,1
1659,0.0,1,0.29,0,1.0,2,2,0,0.38,0,0.884058,0,1
1660,1.0,1,0.31,0,0.0,2,1,0,0.31,0,0.6888889,0,1
1661,0.0,0,0.14,0,0.0,2,5,0,0.3,0,0.7217391,0,1
1662,0.0,0,0.28,1,0.0,2,1,0,0.28,0,0.6081081,0,1
1663,0.0,1,0.27,1,1.0,1,2,0,0.31,0,0.79113925,0,1
1664,0.0,0,0.19,0,1.0,2,1,0,0.31,0,0.88372093,0,1
1665,0.0,1,0.32,0,0.0,2,5,0,0.38,0,0.9186047,0,1
1666,0.0,0,0.3,0,1.0,2,5,0,0.34,0,0.84210527,0,1
1667,0.0,0,0.2,0,0.0,2,1,0,0.27,0,0.5072464,0,1
1668,1.0,1,0.24,0,0.0,2,1,0,0.28,0,0.74489796,0,1
1669,1.0,0,0.21,1,0.0,2,1,0,0.24,0,0.10964912,0,1
1670,0.0,0,0.2,0,0.0,2,6,0,0.28,0,0.77837837,0,1
1671,0.0,0,0.29,0,0.0,2,5,0,0.31,0,0.796875,0,1
1672,1.0,0,0.17,0,0.0,2,2,0,0.21,0,0.1438849,0,1
1673,0.0,0,0.18,1,0.0,2,1,0,0.34,0,0.6111111,0,1
1674,0.0,0,0.2,0,0.0,2,1,0,0.2,0,0.6666667,0,1
1675,1.0,1,0.28,0,0.0,1,3,0,0.32,0,0.7196262,0,1
1676,0.0,0,0.35,0,1.0,2,1,0,0.4,0,0.8642857,0,1
1677,1.0,0,0.27,0,0.0,2,4,0,0.28,0,0.49624062,0,1
1678,0.0,0,0.25,0,1.0,2,1,0,0.31,0,0.67407405,0,1
1679,0.0,0,0.3,0,1.0,2,1,0,0.31,0,0.4950495,0,1
1680,0.0,0,0.0,0,0.0,2,2,0,0.35,0,0.6692913,0,1
1681,0.0,0,0.28,0,1.0,2,1,0,0.37,0,0.8991935,0,1
1682,0.0,0,0.26,1,1.0,2,1,0,0.32,0,0.7037037,0,1
1683,0.0,0,0.3,0,1.0,1,1,0,0.34,0,0.6744186,0,1
1684,0.0,1,0.32,0,1.0,1,1,0,0.34,0,0.8611765,0,1
1685,0.0,0,0.21,0,1.0,2,6,1,0.33,0,0.37692308,0,1
1686,0.0,1,0.2,0,1.0,2,2,0,0.22,0,0.6458333,0,1
1687,1.0,0,0.27,0,0.0,2,1,0,0.37,0,0.59504133,0,1
1688,0.0,0,0.34,0,1.0,2,1,0,0.49,0,0.79383427,0,1
1689,0.0,1,0.24,0,0.0,2,1,0,0.36,0,0.752,0,1
1690,0.0,0,0.22,0,1.0,2,2,0,0.36,0,0.5625,0,1
1691,0.0,0,0.29,0,0.0,2,1,0,0.34,0,0.29126215,0,1
1692,1.0,1,0.3,0,0.0,2,1,0,0.33,0,0.875,0,1
1693,1.0,1,0.24,0,0.0,2,1,0,0.28,0,0.43846154,0,1
1694,1.0,0,0.3,0,0.0,2,2,0,0.33,0,0.73134327,0,1
1695,0.0,0,0.31,0,0.0,2,6,0,0.33,0,0.68,0,1
1696,0.0,0,0.23,0,1.0,2,1,0,0.36,0,0.5480769,0,1
1697,0.0,0,0.31,0,1.0,2,1,0,0.35,0,0.6692913,0,1
1698,1.0,1,0.27,0,0.0,2,4,0,0.37,0,0.44166666,0,1
1699,0.0,0,0.25,0,1.0,1,1,0,0.32,0,0.752,0,1
1700,1.0,0,0.27,0,0.0,2,1,0,0.29,0,0.6385542,0,1
1701,1.0,0,0.2,0,1.0,2,1,0,0.27,0,0.73939395,0,1
1702,0.0,0,0.27,0,1.0,2,1,0,0.39,0,0.76666665,0,1
1703,1.0,1,0.32,0,0.0,2,1,0,0.42,0,0.877551,0,1
1704,0.0,0,0.2,0,0.0,2,1,0,0.31,0,0.80701756,0,1
1705,1.0,1,0.26,0,0.0,2,1,0,0.35,0,0.877551,0,1
1706,1.0,1,0.27,0,1.0,2,4,0,0.29,0,0.75,0,1
1707,0.0,0,0.29,0,1.0,2,1,0,0.29,0,0.6060606,0,1
1708,0.0,0,0.25,0,1.0,2,2,0,0.28,0,0.74603176,0,1
1709,0.0,0,0.25,0,1.0,2,1,0,0.33,0,0.7933884,0,1
1710,0.0,0,0.3,0,0.0,2,1,0,0.43,0,0.9491525,0,1
1711,0.0,0,0.29,0,1.0,2,1,0,0.31,0,0.8976378,0,1
1712,1.0,0,0.26,0,0.0,1,6,0,0.26,0,0.5555556,0,1
1713,0.0,1,0.23,0,1.0,2,2,0,0.34,0,0.475,0,1
1714,0.0,0,0.12,0,1.0,1,5,0,0.49,0,0.5541069,0,1
1715,0.0,0,0.15,0,0.0,2,5,0,0.3,0,0.64327484,0,1
1716,1.0,0,0.33,0,0.0,2,1,0,0.33,0,0.6451613,0,1
1717,0.0,0,0.31,0,0.0,2,4,0,0.31,0,0.57894737,0,1
1718,1.0,1,0.28,0,0.0,2,1,0,0.45,0,0.43846154,0,1
