uuid,page_id,reader_view,running_time,adjusted_running_time,scrolling_time,num_words,correct_rate,img_width,age,device,dyslexia,education,gender,language,retake_trial,dyslexia_bin,english_native,Flesch_Kincaid,speed
0d304788-a11c-471d-900e-323afd0cc99d,1-1,0,64803,61384,3419,324,0.6666666667,1438,23.0,desktop,0.0,college,0.0,Other,0.0,0.0,N,9.6,316.6949042
0d304788-a11c-471d-900e-323afd0cc99d,3-1,1,27268,25948,1320,106,1.0,1438,23.0,desktop,0.0,college,0.0,Other,0.0,0.0,N,11.081,245.1055958
0d304788-a11c-471d-900e-323afd0cc99d,2-2,0,38994,38452,542,166,0.6666666667,1438,23.0,desktop,0.0,college,0.0,Other,0.0,0.0,N,7.638,259.024238
0d304788-a11c-471d-900e-323afd0cc99d,1-2,1,79496,75921,3575,383,1.0,1438,23.0,desktop,0.0,college,0.0,Other,0.0,0.0,N,10.485,302.6830521
0d304788-a11c-471d-900e-323afd0cc99d,3-2,0,31719,30402,1317,120,1.0,1438,23.0,desktop,0.0,college,0.0,Other,0.0,0.0,N,10.697,236.8265246
0d304788-a11c-471d-900e-323afd0cc99d,2-1,1,41168,39840,1328,145,1.0,1438,23.0,desktop,0.0,college,0.0,Other,0.0,0.0,N,8.337,218.373494
0d84e944-f2f1-4a68-8fc5-719111349ddd,1-1,0,35134,26701,8433,324,1.0,1438,,,,,,,1.0,,,9.6,728.0626194
0d84e944-f2f1-4a68-8fc5-719111349ddd,2-1,0,16943,4252,12691,145,0.6666666667,1438,,,,,,,1.0,,,8.337,2046.095955
0d84e944-f2f1-4a68-8fc5-719111349ddd,2-2,1,6363,6211,152,166,0.6666666667,1438,,,,,,,1.0,,,7.638,1603.606505
0d84e944-f2f1-4a68-8fc5-719111349ddd,1-2,1,17327,5126,12201,383,0.6666666667,1438,,,,,,,1.0,,,10.485,4483.027702
0d84e944-f2f1-4a68-8fc5-719111349ddd,3-2,1,15376,10740,4636,120,0.3333333333,1438,,,,,,,1.0,,,10.697,670.3910615
0d84e944-f2f1-4a68-8fc5-719111349ddd,3-1,0,9011,7857,1154,106,1.0,1438,,,,,,,1.0,,,11.081,809.4692631
0e27148e-216f-4fe9-9572-c1317d616ac9,3-1,1,39669,36317,3352,106,1.0,1423,36.0,desktop,1.0,college,0.0,French,0.0,1.0,N,11.081,175.1245973
0e27148e-216f-4fe9-9572-c1317d616ac9,1-1,0,91155,80382,10773,324,0.6666666667,1423,36.0,desktop,1.0,college,0.0,French,0.0,1.0,N,9.6,241.8451892
0e27148e-216f-4fe9-9572-c1317d616ac9,1-2,1,108710,101134,7576,383,1.0,1423,36.0,desktop,1.0,college,0.0,French,0.0,1.0,N,10.485,227.2232879
0e27148e-216f-4fe9-9572-c1317d616ac9,2-1,1,47934,46179,1755,145,1.0,1423,36.0,desktop,1.0,college,0.0,French,0.0,1.0,N,8.337,188.3973235
0e27148e-216f-4fe9-9572-c1317d616ac9,3-2,0,68303,51356,16947,120,1.0,1423,36.0,desktop,1.0,college,0.0,French,0.0,1.0,N,10.697,140.1978347
0e27148e-216f-4fe9-9572-c1317d616ac9,2-2,0,47240,43761,3479,166,1.0,1423,36.0,desktop,1.0,college,0.0,French,0.0,1.0,N,7.638,227.5999177
0e77b20c-c1e1-467c-a359-0a2942538fcb,1-1,1,103476,88494,14982,324,1.0,880,18.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,9.6,219.6759102
0e77b20c-c1e1-467c-a359-0a2942538fcb,2-1,1,63366,37832,25534,145,1.0,880,18.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,8.337,229.9640516
0e77b20c-c1e1-467c-a359-0a2942538fcb,3-1,0,68973,41533,27440,106,1.0,880,18.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,11.081,153.131245
0e77b20c-c1e1-467c-a359-0a2942538fcb,2-2,0,85907,64625,21282,166,0.6666666667,880,18.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,7.638,154.1199226
0e77b20c-c1e1-467c-a359-0a2942538fcb,1-2,0,65795,54332,11463,383,1.0,880,18.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,10.485,422.9551645
0e77b20c-c1e1-467c-a359-0a2942538fcb,3-2,1,83394,78557,4837,120,1.0,880,18.0,smartphone,1.0,high school,1.0,English,0.0,1.0,Y,10.697,91.6531945
0ea68c5a-057a-46c5-afda-4dbf75e4c5c4,3-2,1,38467,29796,8671,120,1.0,1438,29.0,laptop,0.0,graduate school,0.0,Other,0.0,0.0,N,10.697,241.6431736
0ea68c5a-057a-46c5-afda-4dbf75e4c5c4,1-1,1,91090,53500,37590,324,0.3333333333,1438,29.0,laptop,0.0,graduate school,0.0,Other,0.0,0.0,N,9.6,363.364486
0ea68c5a-057a-46c5-afda-4dbf75e4c5c4,2-2,0,37771,28964,8807,166,0.6666666667,1438,29.0,laptop,0.0,graduate school,0.0,Other,0.0,0.0,N,7.638,343.8751554
0ea68c5a-057a-46c5-afda-4dbf75e4c5c4,2-1,1,31760,23773,7987,145,1.0,1438,29.0,laptop,0.0,graduate school,0.0,Other,0.0,0.0,N,8.337,365.9613848
0ea68c5a-057a-46c5-afda-4dbf75e4c5c4,3-1,0,27318,20000,7318,106,0.3333333333,1438,29.0,laptop,0.0,graduate school,0.0,Other,0.0,0.0,N,11.081,318.0
0ea68c5a-057a-46c5-afda-4dbf75e4c5c4,1-2,0,95259,75332,19927,383,1.0,1438,29.0,laptop,0.0,graduate school,0.0,Other,0.0,0.0,N,10.485,305.0496469
0ee8e6e8-930f-441a-8244-d7788041cf5b,1-1,1,57602,50380,7222,324,0.6666666667,1438,27.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,9.6,385.8674077
0ee8e6e8-930f-441a-8244-d7788041cf5b,3-1,0,32213,28635,3578,106,1.0,1438,27.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,11.081,222.1058146
0ee8e6e8-930f-441a-8244-d7788041cf5b,3-2,1,28758,19495,9263,120,1.0,1438,27.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.697,369.3254681
0ee8e6e8-930f-441a-8244-d7788041cf5b,2-1,1,30483,25764,4719,145,1.0,1438,27.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,8.337,337.6804844
0ee8e6e8-930f-441a-8244-d7788041cf5b,1-2,0,74776,68587,6189,383,1.0,1438,27.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,10.485,335.048916
0ee8e6e8-930f-441a-8244-d7788041cf5b,2-2,0,29323,25367,3956,166,1.0,1438,27.0,desktop,0.0,graduate school,0.0,English,0.0,0.0,Y,7.638,392.636102
0fd5e38b-fd91-40c0-b154-d407eba53e1f,2-2,0,39437,37569,1868,166,1.0,1438,41.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,265.1121936
0fd5e38b-fd91-40c0-b154-d407eba53e1f,1-1,1,89042,84764,4278,324,0.6666666667,1438,41.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,229.3426455
0fd5e38b-fd91-40c0-b154-d407eba53e1f,3-1,0,34051,30119,3932,106,1.0,1438,41.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,211.1623892
0fd5e38b-fd91-40c0-b154-d407eba53e1f,2-1,1,43599,41910,1689,145,0.6666666667,1438,41.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,207.5876879
0fd5e38b-fd91-40c0-b154-d407eba53e1f,1-2,0,83523,79095,4428,383,1.0,1438,41.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,290.5366964
0fd5e38b-fd91-40c0-b154-d407eba53e1f,3-2,1,37030,34405,2625,120,1.0,1438,41.0,desktop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,209.2719082
100567eb-57a5-424e-86c1-4a02cc690c8d,2-2,0,38311,36844,1467,166,1.0,1423,43.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,7.638,270.3289545
100567eb-57a5-424e-86c1-4a02cc690c8d,3-1,1,55999,50660,5339,106,1.0,1423,43.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,11.081,125.5428346
100567eb-57a5-424e-86c1-4a02cc690c8d,1-1,0,98147,94452,3695,324,0.6666666667,1423,43.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,205.8188286
100567eb-57a5-424e-86c1-4a02cc690c8d,3-2,0,51453,46534,4919,120,1.0,1423,43.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.697,154.725577
100567eb-57a5-424e-86c1-4a02cc690c8d,2-1,1,54971,53349,1622,145,1.0,1423,43.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,163.0770961
100567eb-57a5-424e-86c1-4a02cc690c8d,1-2,1,82944,78576,4368,383,1.0,1423,43.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.485,292.4557117
10497147-ea3a-43a2-8c1d-61e871fbe21a,3-2,1,15908,14753,1155,120,0.3333333333,1366,20.0,,0.0,,0.0,English,1.0,0.0,Y,10.697,488.0363316
10497147-ea3a-43a2-8c1d-61e871fbe21a,2-2,1,10019,9458,561,166,1.0,1366,20.0,,0.0,,0.0,English,1.0,0.0,Y,7.638,1053.07676
10497147-ea3a-43a2-8c1d-61e871fbe21a,3-1,0,7592,5601,1991,106,1.0,1366,20.0,,0.0,,0.0,English,1.0,0.0,Y,11.081,1135.511516
10497147-ea3a-43a2-8c1d-61e871fbe21a,2-1,0,14090,13905,185,145,0.6666666667,1366,20.0,,0.0,,0.0,English,1.0,0.0,Y,8.337,625.6742179
10497147-ea3a-43a2-8c1d-61e871fbe21a,1-1,1,20650,18773,1877,324,1.0,1366,20.0,,0.0,,0.0,English,1.0,0.0,Y,9.6,1035.52975
10497147-ea3a-43a2-8c1d-61e871fbe21a,1-2,0,32072,24123,7949,383,1.0,1366,20.0,,0.0,,0.0,English,1.0,0.0,Y,10.485,952.6178336
11c943dd-a2f9-4e88-814c-7812318b5999,1-2,0,53934,41082,12852,383,1.0,1438,30.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,10.485,559.3690667
11c943dd-a2f9-4e88-814c-7812318b5999,3-1,1,14965,11209,3756,106,1.0,1438,30.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,11.081,567.4011955
11c943dd-a2f9-4e88-814c-7812318b5999,3-2,0,14867,14339,528,120,0.3333333333,1438,30.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,10.697,502.127066
11c943dd-a2f9-4e88-814c-7812318b5999,2-1,0,15626,15506,120,145,1.0,1438,30.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,8.337,561.073133
11c943dd-a2f9-4e88-814c-7812318b5999,1-1,1,27407,20835,6572,324,0.6666666667,1438,30.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,9.6,933.0453564
11c943dd-a2f9-4e88-814c-7812318b5999,2-2,1,11274,9697,1577,166,1.0,1438,30.0,laptop,0.0,professional school,0.0,English,0.0,0.0,Y,7.638,1027.12179
11db0111-539a-45d2-8e6f-8e0a3bb6cf36,2-1,0,25477,25150,327,145,1.0,1215,,,,,,,,,,8.337,345.9244533
11db0111-539a-45d2-8e6f-8e0a3bb6cf36,3-1,1,19335,17169,2166,106,1.0,1215,,,,,,,,,,11.081,370.4350865
11db0111-539a-45d2-8e6f-8e0a3bb6cf36,1-1,0,4525,3087,1438,324,0.6666666667,1215,,,,,,,,,,9.6,6297.376093
11db0111-539a-45d2-8e6f-8e0a3bb6cf36,1-2,1,37150,34259,2891,383,1.0,1215,,,,,,,,,,10.485,670.7726437
11db0111-539a-45d2-8e6f-8e0a3bb6cf36,2-2,1,20697,20030,667,166,1.0,1215,,,,,,,,,,7.638,497.2541188
11db0111-539a-45d2-8e6f-8e0a3bb6cf36,3-2,0,19388,18090,1298,120,0.6666666667,1215,,,,,,,,,,10.697,398.0099502
123cbcaa-5ea4-4b59-85fb-394a9549a516,3-2,0,52531,45293,7238,120,1.0,1438,47.0,desktop,2.0,PhD,1.0,Romanian,0.0,1.0,N,10.697,158.9649615
123cbcaa-5ea4-4b59-85fb-394a9549a516,1-1,1,28275,25614,2661,324,0.3333333333,1438,47.0,desktop,2.0,PhD,1.0,Romanian,0.0,1.0,N,9.6,758.9599438
123cbcaa-5ea4-4b59-85fb-394a9549a516,1-2,0,46695,43626,3069,383,0.6666666667,1438,47.0,desktop,2.0,PhD,1.0,Romanian,0.0,1.0,N,10.485,526.7501031
123cbcaa-5ea4-4b59-85fb-394a9549a516,2-2,0,57884,55233,2651,166,1.0,1438,47.0,desktop,2.0,PhD,1.0,Romanian,0.0,1.0,N,7.638,180.3269784
123cbcaa-5ea4-4b59-85fb-394a9549a516,3-1,1,34412,32803,1609,106,0.6666666667,1438,47.0,desktop,2.0,PhD,1.0,Romanian,0.0,1.0,N,11.081,193.8847057
123cbcaa-5ea4-4b59-85fb-394a9549a516,2-1,1,43993,43309,684,145,1.0,1438,47.0,desktop,2.0,PhD,1.0,Romanian,0.0,1.0,N,8.337,200.8820338
134bf53e-1ea2-4b61-b39f-a1e444535f80,2-1,1,70479,64152,6327,145,1.0,1294,62.0,laptop,1.0,graduate school,1.0,English,0.0,1.0,Y,8.337,135.6154134
134bf53e-1ea2-4b61-b39f-a1e444535f80,1-1,1,144660,122009,22651,324,1.0,1294,62.0,laptop,1.0,graduate school,1.0,English,0.0,1.0,Y,9.6,159.3325083
134bf53e-1ea2-4b61-b39f-a1e444535f80,3-1,0,57167,37473,19694,106,1.0,1294,62.0,laptop,1.0,graduate school,1.0,English,0.0,1.0,Y,11.081,169.7222
134bf53e-1ea2-4b61-b39f-a1e444535f80,3-2,1,77985,68085,9900,120,1.0,1294,62.0,laptop,1.0,graduate school,1.0,English,0.0,1.0,Y,10.697,105.7501652
134bf53e-1ea2-4b61-b39f-a1e444535f80,2-2,0,96027,69294,26733,166,1.0,1294,62.0,laptop,1.0,graduate school,1.0,English,0.0,1.0,Y,7.638,143.7353883
134bf53e-1ea2-4b61-b39f-a1e444535f80,1-2,0,139838,106087,33751,383,0.6666666667,1294,62.0,laptop,1.0,graduate school,1.0,English,0.0,1.0,Y,10.485,216.6146653
14bf8206-4d05-43c0-84e6-984bbe11a47f,2-2,0,36476,30212,6264,166,1.0,1281,59.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,7.638,329.6703297
14bf8206-4d05-43c0-84e6-984bbe11a47f,1-1,0,61334,49443,11891,324,0.3333333333,1281,59.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,9.6,393.1800255
14bf8206-4d05-43c0-84e6-984bbe11a47f,3-2,0,43502,37727,5775,120,1.0,1281,59.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.697,190.8447531
14bf8206-4d05-43c0-84e6-984bbe11a47f,1-2,1,74317,58511,15806,383,1.0,1281,59.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,10.485,392.746663
14bf8206-4d05-43c0-84e6-984bbe11a47f,2-1,1,44988,33169,11819,145,0.6666666667,1281,59.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,8.337,262.293105
14bf8206-4d05-43c0-84e6-984bbe11a47f,3-1,1,39898,29124,10774,106,1.0,1281,59.0,laptop,0.0,graduate school,1.0,English,0.0,0.0,Y,11.081,218.3765966
14d4cd1a-7cba-4495-91d7-47fd9d0990e6,2-1,1,19719,18473,1246,145,0.6666666667,1366,24.0,laptop,0.0,college,0.0,,0.0,0.0,,8.337,470.9576138
14d4cd1a-7cba-4495-91d7-47fd9d0990e6,3-2,1,23707,21145,2562,120,0.3333333333,1366,24.0,laptop,0.0,college,0.0,,0.0,0.0,,10.697,340.5060298
14d4cd1a-7cba-4495-91d7-47fd9d0990e6,1-1,1,44251,42554,1697,324,0.6666666667,1366,24.0,laptop,0.0,college,0.0,,0.0,0.0,,9.6,456.8313202
14d4cd1a-7cba-4495-91d7-47fd9d0990e6,3-1,0,22955,21692,1263,106,0.3333333333,1366,24.0,laptop,0.0,college,0.0,,0.0,0.0,,11.081,293.1956482
14d4cd1a-7cba-4495-91d7-47fd9d0990e6,2-2,0,28464,27502,962,166,1.0,1366,24.0,laptop,0.0,college,0.0,,0.0,0.0,,7.638,362.1554796
14d4cd1a-7cba-4495-91d7-47fd9d0990e6,1-2,0,59928,57883,2045,383,1.0,1366,24.0,laptop,0.0,college,0.0,,0.0,0.0,,10.485,397.007757
154c0760-9c47-435f-8335-5f1178d12e46,1-2,1,60628,53304,7324,383,1.0,1212,20.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,431.1121117
154c0760-9c47-435f-8335-5f1178d12e46,3-2,0,32015,26791,5224,120,0.6666666667,1212,20.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,268.7469673
154c0760-9c47-435f-8335-5f1178d12e46,2-2,0,35351,33252,2099,166,1.0,1212,20.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,299.5308553
154c0760-9c47-435f-8335-5f1178d12e46,3-1,1,20285,18861,1424,106,1.0,1212,20.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,337.2037538
154c0760-9c47-435f-8335-5f1178d12e46,2-1,1,25255,22755,2500,145,1.0,1212,20.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,382.3335531
154c0760-9c47-435f-8335-5f1178d12e46,1-1,0,51176,48083,3093,324,1.0,1212,20.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,404.3008964
1566f86d-93ed-408b-a7b8-90d409419736,3-2,1,39120,38122,998,120,1.0,1366,27.0,desktop,0.0,high school,0.0,,0.0,0.0,,10.697,188.8673207
1566f86d-93ed-408b-a7b8-90d409419736,2-1,1,38974,38021,953,145,1.0,1366,27.0,desktop,0.0,high school,0.0,,0.0,0.0,,8.337,228.8209148
1566f86d-93ed-408b-a7b8-90d409419736,3-1,0,29237,27446,1791,106,1.0,1366,27.0,desktop,0.0,high school,0.0,,0.0,0.0,,11.081,231.7277563
1566f86d-93ed-408b-a7b8-90d409419736,1-1,1,38008,35850,2158,324,0.3333333333,1366,27.0,desktop,0.0,high school,0.0,,0.0,0.0,,9.6,542.2594142
1566f86d-93ed-408b-a7b8-90d409419736,1-2,0,79806,77418,2388,383,1.0,1366,27.0,desktop,0.0,high school,0.0,,0.0,0.0,,10.485,296.8301945
1566f86d-93ed-408b-a7b8-90d409419736,2-2,0,36821,36617,204,166,1.0,1366,27.0,desktop,0.0,high school,0.0,,0.0,0.0,,7.638,272.0048065
15a5a588-84f1-47b6-8ff7-3b5dd3065df8,3-1,1,35445,32531,2914,106,1.0,1212,18.0,laptop,2.0,college,1.0,Portuguese,0.0,1.0,N,11.081,195.5058252
15a5a588-84f1-47b6-8ff7-3b5dd3065df8,2-1,0,39422,38421,1001,145,1.0,1212,18.0,laptop,2.0,college,1.0,Portuguese,0.0,1.0,N,8.337,226.4386664
15a5a588-84f1-47b6-8ff7-3b5dd3065df8,1-2,1,77368,67299,10069,383,1.0,1212,18.0,laptop,2.0,college,1.0,Portuguese,0.0,1.0,N,10.485,341.4612401
15a5a588-84f1-47b6-8ff7-3b5dd3065df8,2-2,1,42934,39947,2987,166,1.0,1212,18.0,laptop,2.0,college,1.0,Portuguese,0.0,1.0,N,7.638,249.3303627
15a5a588-84f1-47b6-8ff7-3b5dd3065df8,1-1,0,83465,78059,5406,324,1.0,1212,18.0,laptop,2.0,college,1.0,Portuguese,0.0,1.0,N,9.6,249.042391
15a5a588-84f1-47b6-8ff7-3b5dd3065df8,3-2,0,30566,27583,2983,120,1.0,1212,18.0,laptop,2.0,college,1.0,Portuguese,0.0,1.0,N,10.697,261.0303448
16d05f08-7a7f-4b5e-ac3f-b7a64a5ec349,1-2,1,64071,62183,1888,383,1.0,1438,28.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,10.485,369.5543798
16d05f08-7a7f-4b5e-ac3f-b7a64a5ec349,3-2,0,33355,32501,854,120,1.0,1438,28.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,10.697,221.5316452
16d05f08-7a7f-4b5e-ac3f-b7a64a5ec349,3-1,1,24034,23606,428,106,1.0,1438,28.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,11.081,269.423028
16d05f08-7a7f-4b5e-ac3f-b7a64a5ec349,2-1,1,33712,33424,288,145,0.6666666667,1438,28.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,8.337,260.2920057
16d05f08-7a7f-4b5e-ac3f-b7a64a5ec349,2-2,0,52424,52003,421,166,1.0,1438,28.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,7.638,191.5274119
16d05f08-7a7f-4b5e-ac3f-b7a64a5ec349,1-1,0,73103,72370,733,324,1.0,1438,28.0,desktop,0.0,college,0.0,English,0.0,0.0,Y,9.6,268.6195938
16d93a7f-b378-4f6c-ba62-8e7479afc2d3,3-2,0,22261,15521,6740,120,1.0,1150,21.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.697,463.8876361
16d93a7f-b378-4f6c-ba62-8e7479afc2d3,2-2,1,16953,14247,2706,166,1.0,1150,21.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,7.638,699.0945462
16d93a7f-b378-4f6c-ba62-8e7479afc2d3,1-2,0,38006,20436,17570,383,1.0,1150,21.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,10.485,1124.486201
16d93a7f-b378-4f6c-ba62-8e7479afc2d3,3-1,1,14621,8418,6203,106,1.0,1150,21.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,11.081,755.5238774
16d93a7f-b378-4f6c-ba62-8e7479afc2d3,1-1,1,37924,25742,12182,324,0.6666666667,1150,21.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,9.6,755.1860772
16d93a7f-b378-4f6c-ba62-8e7479afc2d3,2-1,0,22228,15616,6612,145,1.0,1150,21.0,laptop,0.0,college,0.0,English,0.0,0.0,Y,8.337,557.1209016
177ecf4d-6409-4d73-8060-099d85c7a2f4,3-2,1,89183,81315,7868,120,0.6666666667,1366,27.0,laptop,1.0,graduate school,0.0,Polish,0.0,1.0,N,10.697,88.54454898
177ecf4d-6409-4d73-8060-099d85c7a2f4,1-2,0,200842,186915,13927,383,1.0,1366,27.0,laptop,1.0,graduate school,0.0,Polish,0.0,1.0,N,10.485,122.943584
177ecf4d-6409-4d73-8060-099d85c7a2f4,1-1,1,169340,155069,14271,324,0.6666666667,1366,27.0,laptop,1.0,graduate school,0.0,Polish,0.0,1.0,N,9.6,125.3635478
177ecf4d-6409-4d73-8060-099d85c7a2f4,2-2,1,95818,91236,4582,166,1.0,1366,27.0,laptop,1.0,graduate school,0.0,Polish,0.0,1.0,N,7.638,109.1674339
177ecf4d-6409-4d73-8060-099d85c7a2f4,2-1,0,110440,101938,8502,145,0.3333333333,1366,27.0,laptop,1.0,graduate school,0.0,Polish,0.0,1.0,N,8.337,85.34599462
177ecf4d-6409-4d73-8060-099d85c7a2f4,3-1,0,57577,50001,7576,106,1.0,1366,27.0,laptop,1.0,graduate school,0.0,Polish,0.0,1.0,N,11.081,127.1974561
17e9c042-57f7-4dbd-b484-3216d2baa9f7,2-1,0,17931,17194,737,145,0.3333333333,1135,20.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,8.337,505.9904618
17e9c042-57f7-4dbd-b484-3216d2baa9f7,1-1,1,45685,44165,1520,324,0.6666666667,1135,20.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,9.6,440.1675535
17e9c042-57f7-4dbd-b484-3216d2baa9f7,3-1,0,30808,30505,303,106,1.0,1135,20.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,11.081,208.4904114
17e9c042-57f7-4dbd-b484-3216d2baa9f7,2-2,1,22811,21994,817,166,1.0,1135,20.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,7.638,452.8507775
17e9c042-57f7-4dbd-b484-3216d2baa9f7,1-2,0,47683,44060,3623,383,1.0,1135,20.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,10.485,521.561507
17e9c042-57f7-4dbd-b484-3216d2baa9f7,3-2,1,20886,18834,2052,120,0.6666666667,1135,20.0,desktop,0.0,high school,1.0,English,0.0,0.0,Y,10.697,382.2873527
1807eb20-6d3a-4efc-a8c4-8901ef1fca5f,2-1,0,38590,26084,12506,145,1.0,1212,23.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,8.337,333.537801
1807eb20-6d3a-4efc-a8c4-8901ef1fca5f,3-2,1,41052,31295,9757,120,1.0,1212,23.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.697,230.0687011
1807eb20-6d3a-4efc-a8c4-8901ef1fca5f,1-2,0,65599,49496,16103,383,1.0,1212,23.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,10.485,464.2799418
1807eb20-6d3a-4efc-a8c4-8901ef1fca5f,3-1,0,47486,27998,19488,106,0.3333333333,1212,23.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,11.081,227.1590828
1807eb20-6d3a-4efc-a8c4-8901ef1fca5f,2-2,1,28119,20115,8004,166,1.0,1212,23.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,7.638,495.152871
1807eb20-6d3a-4efc-a8c4-8901ef1fca5f,1-1,1,91790,67877,23913,324,0.6666666667,1212,23.0,laptop,0.0,college,1.0,English,0.0,0.0,Y,9.6,286.4004007
18ff52ad-d2e9-4d03-b775-d01403f19b51,2-1,1,36564,28623,7941,145,1.0,1423,19.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,8.337,303.9513678
18ff52ad-d2e9-4d03-b775-d01403f19b51,3-1,0,29472,23666,5806,106,1.0,1423,19.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,11.081,268.7399645
18ff52ad-d2e9-4d03-b775-d01403f19b51,1-1,1,64799,40643,24156,324,1.0,1423,19.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,9.6,478.3111483
18ff52ad-d2e9-4d03-b775-d01403f19b51,2-2,0,40501,36973,3528,166,1.0,1423,19.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,7.638,269.385768
18ff52ad-d2e9-4d03-b775-d01403f19b51,3-2,1,31792,27569,4223,120,1.0,1423,19.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,10.697,261.1629004
18ff52ad-d2e9-4d03-b775-d01403f19b51,1-2,0,62916,43908,19008,383,1.0,1423,19.0,laptop,0.0,high school,1.0,English,0.0,0.0,Y,10.485,523.3670402
1ab057fb-ac2e-4650-88bc-ede767006043,3-1,1,33239,31596,1643,106,1.0,1135,16.0,desktop,0.0,pre-high school,1.0,German,0.0,0.0,N,11.081,201.2913027
1ab057fb-ac2e-4650-88bc-ede767006043,2-1,0,50430,49706,724,145,1.0,1135,16.0,desktop,0.0,pre-high school,1.0,German,0.0,0.0,N,8.337,175.0291715
1ab057fb-ac2e-4650-88bc-ede767006043,1-1,1,82851,77684,5167,324,0.3333333333,1135,16.0,desktop,0.0,pre-high school,1.0,German,0.0,0.0,N,9.6,250.2445806
1ab057fb-ac2e-4650-88bc-ede767006043,2-2,1,52798,52180,618,166,1.0,1135,16.0,desktop,0.0,pre-high school,1.0,German,0.0,0.0,N,7.638,190.8777309
1ab057fb-ac2e-4650-88bc-ede767006043,3-2,0,43735,41942,1793,120,0.6666666667,1135,16.0,desktop,0.0,pre-high school,1.0,German,0.0,0.0,N,10.697,171.6656335
1ab057fb-ac2e-4650-88bc-ede767006043,1-2,0,106200,102468,3732,383,1.0,1135,16.0,desktop,0.0,pre-high school,1.0,German,0.0,0.0,N,10.485,224.2651364
